https://flipkart.com/lg-1-5-ton-5-star-window-ac-white/p/itme6yxh6tqafy9w?otracker=undefined_footer_footer,0.14650000000000002,0.0842,0.7693,0.16715000000000002
https://flipkart.com/whirlpool-20-l-convection-microwave-oven/p/itmey2wwasn67cyz?otracker=undefined_footer_footer,0.41904109589041105,0.061424657534246564,0.5195342465753426,0.32799589041095883
https://flipkart.com/insasta-hand-blender-mixer-froth-whisker-lassi-maker-milk-coffee-egg-beater-personal/p/itmf3t4zsrdfj4d9?pid=CMKF3TYAWJXCTBDY&lid=LSTCMKF3TYAWJXCTBDYPGOZ1B&marketplace=FLIPKART&fm=productRecommendation%2FattachForSwatchProducts&iid=R%3Aas%3Bp%3APUTFF8337UNNUSK9%3Bl%3ALSTPUTFF8337UNNUSK91KLVZJ%3Bpt%3App%3Buid%3A95e18f87-c8b0-11ed-b351-6981fd53b8ea%3B.CMKF3TYAWJXCTBDY&ppt=None&ppn=None&ssid=s3jr2rpq000000001679489627359&otracker=pp_reco_Frequently%2BBought%2BTogether_2_Frequently%2BBought%2BTogether_CMKF3TYAWJXCTBDY_productRecommendation%2FattachForSwatchProducts_2&otracker1=pp_reco_PINNED_productRecommendation%2FattachForSwatchProducts_Frequently%2BBought%2BTogether_NA_productCard_cc_2_NA_view-all&cid=CMKF3TYAWJXCTBDY,0.3508462732919252,0.18026863354037273,0.4688944099378882,0.10404782608695642
https://flipkart.com/nikon-l330-point-shoot-camera/p/itmdu5x48sfhq55h?otracker=undefined_footer_footer,0.29495,0.039749999999999994,0.6653499999999999,0.60682
https://flipkart.com/apple-earpods-wired-headphones/p/itmdxw7thxehd8zp?otracker=undefined_footer_footer,0.11603896103896104,0.1337012987012987,0.7502337662337663,-0.1388532467532467
https://flipkart.com/ar-collection-double-layer-egg-boiler-cooker-14-eggs-duble-vk66-vk55/p/itm91529ce8bba62?pid=EGGFZH9FEEXG3EER&lid=LSTEGGFZH9FEEXG3EERUKHWPK&marketplace=FLIPKART&fm=productRecommendation%2Fattach&iid=R%3Aa%3Bp%3AEKTFP5XD7NKDMXHB%3Bl%3ALSTEKTFP5XD7NKDMXHBV3SN3M%3Bpt%3App%3Buid%3A95d0c643-c8b0-11ed-9a5a-ab3fb6fd20da%3B.EGGFZH9FEEXG3EER&ppt=None&ppn=None&ssid=7xk74nl3r40000001679489627257&otracker=pp_reco_Frequently%2BBought%2BTogether_1_Frequently%2BBought%2BTogether_EGGFZH9FEEXG3EER_productRecommendation%2Fattach_1&otracker1=pp_reco_PINNED_productRecommendation%2Fattach_Frequently%2BBought%2BTogether_NA_productCard_cc_1_NA_view-all&cid=EGGFZH9FEEXG3EER,0.5696727272727271,0.09907272727272727,0.33125454545454547,0.27505636363636354
https://flipkart.com/red-gear-hdmi-cable-2-mtrs/p/itmczan48nbng2zp?otracker=undefined_footer_footer,0.1315,0.0474,0.8213000000000001,0.70834
https://flipkart.com/lg-1-5-ton-5-star-split-ac-white/p/itme4bkugrvrjkv9?otracker=undefined_footer_footer,0.1679746835443039,0.06276371308016881,0.7692953586497898,0.26801012658227846
https://flipkart.com/whirlpool-245-l-frost-free-double-door-refrigerator/p/itmeuypqcarpwdvh?otracker=undefined_footer_footer,0.5167252010723874,0.027328418230563003,0.45594772117962384,0.49092613941019053
https://flipkart.com/usha-ofr-3209-white-oil-filled-room-heater/p/itme24h5f9qfyyrf?otracker=undefined_footer_footer,0.1241875,0.129125,0.7468125,-0.028531249999999994
